Filename, x0 (Nose), y0 (Nose), c0 (Nose), x1 (Neck), y1 (Neck), c1 (Neck), x2 (RShoulder), y2 (RShoulder), c2 (RShoulder), x3 (RElbow), y3 (RElbow), c3 (RElbow), x4 (RWrist), y4 (RWrist), c4 (RWrist), x5 (LShoulder), y5 (LShoulder), c5 (LShoulder), x6 (LElbow), y6 (LElbow), c6 (LElbow), x7 (LWrist), y7 (LWrist), c7 (LWrist), x8 (MidHip), y8 (MidHip), c8 (MidHip), x9 (RHip), y9 (RHip), c9 (RHip), x10 (RKnee), y10 (RKnee), c10 (RKnee), x11 (RAnkle), y11 (RAnkle), c11 (RAnkle), x12 (LHip), y12 (LHip), c12 (LHip), x13 (LKnee), y13 (LKnee), c13 (LKnee), x14 (LAnkle), y14 (LAnkle), c14 (LAnkle), x15 (REye), y15 (REye), c15 (REye), x16 (LEye), y16 (LEye), c16 (LEye), x17 (REar), y17 (REar), c17 (REar), x18 (LEar), y18 (LEar), c18 (LEar), x19 (LBigToe), y19 (LBigToe), c19 (LBigToe), x20 (LSmallToe), y20 (LSmallToe), c20 (LSmallToe), x21 (LHeel), y21 (LHeel), c21 (LHeel), x22 (RBigToe), y22 (RBigToe), c22 (RBigToe), x23 (RSmallToe), y23 (RSmallToe), c23 (RSmallToe), x24 (Rheel), y24 (Rheel), c24 (Rheel), class (number), class (text)
Training_1219_1118_lying_3_keypoints.json.png,0.0,0.0,0.0,109.867,108.903,0.532198,109.875,115.364,0.280947,0.0,0.0,0.0,0.0,0.0,0.0,110.193,102.766,0.456029,112.791,99.1996,0.551155,121.833,106.955,0.601556,91.4376,105.665,0.18599,88.5305,106.962,0.232703,59.1012,110.847,0.273813,45.5104,108.583,0.603517,94.6746,103.404,0.104354,63.9576,104.707,0.383851,45.5277,103.078,0.62907,116.339,113.116,0.0643043,0.0,0.0,0.0,116.343,112.455,0.232612,0.0,0.0,0.0,40.68,112.128,0.0667503,41.3134,111.484,0.0698294,43.579,101.79,0.656636,40.338,112.797,0.729534,40.0229,111.813,0.676803,0.0,0.0,0.0,3,lying
Training_1219_1119_lying_3_keypoints.json.png,0.0,0.0,0.0,107.933,109.879,0.276589,107.932,112.785,0.0841074,0.0,0.0,0.0,0.0,0.0,0.0,109.223,104.372,0.221004,111.812,97.5891,0.243858,120.874,106.316,0.414441,93.3781,108.898,0.0758066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,lying
Training_1219_1120_lying_3_keypoints.json.png,0.0,0.0,0.0,109.875,109.547,0.738845,111.162,115.376,0.551818,0.0,0.0,0.0,0.0,0.0,0.0,109.538,102.446,0.635149,112.783,98.2294,0.636392,122.474,107.296,0.710912,88.8466,105.028,0.345822,86.2634,108.255,0.287841,63.6245,112.458,0.332002,45.1891,109.54,0.573426,90.4712,101.139,0.220035,80.4416,104.053,0.0655476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.665,112.453,0.471621,115.039,107.93,0.10723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6949,113.107,0.487153,39.3813,112.126,0.453868,42.6149,107.61,0.317144,3,lying
Training_1219_1121_lying_3_keypoints.json.png,116.987,116.021,0.0918643,109.863,109.544,0.464756,110.839,115.042,0.325625,0.0,0.0,0.0,0.0,0.0,0.0,109.219,102.762,0.37572,112.447,97.5868,0.225965,122.154,107.281,0.298086,89.5039,105.345,0.188541,86.9144,107.28,0.194831,63.6325,112.448,0.164357,45.2024,108.254,0.442712,90.7941,103.08,0.117288,63.6276,103.403,0.0831038,45.5231,103.08,0.475138,117.948,114.721,0.123667,0.0,0.0,0.0,117.3,112.775,0.294503,0.0,0.0,0.0,40.0227,112.459,0.0618785,40.3549,112.129,0.0785856,43.2611,102.1,0.533162,39.7042,112.79,0.611196,39.6989,111.81,0.54576,42.6123,104.05,0.282258,3,lying
Training_1219_1122_lying_3_keypoints.json.png,117.305,115.694,0.0620247,109.544,109.551,0.370078,111.805,115.692,0.206952,0.0,0.0,0.0,0.0,0.0,0.0,109.222,102.443,0.234851,112.789,99.1929,0.133489,122.151,106.963,0.199949,91.7665,107.285,0.110701,88.8502,107.285,0.132532,63.3078,112.787,0.245596,45.5172,108.903,0.626325,94.9974,105.993,0.0828856,82.0648,104.696,0.0852954,0.0,0.0,0.0,117.627,113.431,0.0880267,0.0,0.0,0.0,116.666,112.453,0.180909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0137,113.101,0.661613,40.0118,112.128,0.6161,42.6083,100.824,0.145962,3,lying
Training_1219_1123_lying_3_keypoints.json.png,0.0,0.0,0.0,109.543,109.55,0.500574,110.515,115.374,0.309928,0.0,0.0,0.0,0.0,0.0,0.0,109.224,102.755,0.419587,112.774,98.8743,0.450703,122.164,107.279,0.601775,92.0861,105.348,0.141793,89.4967,106.635,0.152831,65.5691,112.784,0.165007,45.1976,107.93,0.414776,94.3519,104.053,0.0970697,82.3847,104.048,0.0783584,46.1689,102.762,0.248896,0.0,0.0,0.0,0.0,0.0,0.0,117.623,112.793,0.163138,115.693,109.226,0.0518594,0.0,0.0,0.0,0.0,0.0,0.0,43.9078,101.776,0.319719,40.0161,113.109,0.435325,40.0287,112.448,0.421872,42.6156,104.701,0.284135,3,lying
Training_1219_1124_lying_3_keypoints.json.png,0.0,0.0,0.0,109.55,109.864,0.249753,110.838,116.016,0.137805,0.0,0.0,0.0,0.0,0.0,0.0,109.869,103.081,0.144101,112.781,98.8789,0.0540203,121.517,106.315,0.185538,92.7329,106.961,0.0775223,89.4988,106.314,0.0890384,63.3033,112.456,0.123791,44.8749,107.611,0.426398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.282,112.786,0.0686654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0079,112.785,0.531567,40.0083,111.812,0.492955,42.6088,103.4,0.283974,3,lying
Training_1219_1125_lying_3_keypoints.json.png,0.0,0.0,0.0,109.543,109.872,0.436981,111.488,118.28,0.268612,0.0,0.0,0.0,0.0,0.0,0.0,109.219,103.078,0.352247,112.136,97.5913,0.327686,121.193,106.318,0.467297,90.7932,106.635,0.109994,88.8491,107.286,0.118646,63.6317,112.774,0.153232,45.1891,108.25,0.480976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.624,112.775,0.138691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6935,113.1,0.566914,39.6959,112.127,0.529549,42.6179,103.727,0.272315,3,lying
Training_1219_1126_lying_3_keypoints.json.png,0.0,0.0,0.0,109.54,109.54,0.385931,110.518,116.018,0.214661,0.0,0.0,0.0,0.0,0.0,0.0,109.547,102.43,0.28248,112.779,98.8814,0.18809,121.83,106.966,0.196648,92.0864,105.992,0.0898287,88.8541,105.992,0.107072,63.626,112.451,0.18005,45.1906,107.929,0.487325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.279,112.795,0.10008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.698,112.793,0.529721,39.7037,112.127,0.511377,42.9247,103.404,0.326361,3,lying
Training_1219_1127_lying_3_keypoints.json.png,0.0,0.0,0.0,109.54,110.189,0.296802,111.488,115.368,0.183722,0.0,0.0,0.0,0.0,0.0,0.0,109.541,103.403,0.161925,0.0,0.0,0.0,0.0,0.0,0.0,90.1445,106.959,0.113605,87.2346,107.603,0.149257,63.9568,112.777,0.296714,45.189,108.896,0.63337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.339,111.486,0.136389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6925,113.427,0.638411,39.701,112.456,0.61697,42.9206,106.959,0.377699,3,lying
Training_1219_1129_lying_3_keypoints.json.png,116.336,116.017,0.159523,109.869,107.6,0.685948,111.481,112.779,0.569948,113.756,118.289,0.0938701,123.136,115.379,0.0958987,109.219,100.821,0.482988,115.037,99.8404,0.203879,122.479,106.955,0.345291,85.9408,105.351,0.417381,84.0061,109.546,0.348379,64.9266,112.772,0.420731,45.2037,108.896,0.539739,86.9118,101.788,0.333332,75.9143,104.701,0.0571417,42.6057,95.3254,0.0908989,117.626,113.747,0.204948,0.0,0.0,0.0,116.012,110.207,0.554603,0.0,0.0,0.0,40.0232,96.6149,0.0949523,40.0313,97.2627,0.105425,0.0,0.0,0.0,40.0111,113.43,0.533143,40.0159,112.457,0.529089,42.6149,106.316,0.317553,3,lying
Training_1219_1130_lying_3_keypoints.json.png,115.371,115.367,0.55739,109.542,107.275,0.558348,110.518,110.527,0.54558,112.796,118.288,0.115067,0.0,0.0,0.0,108.253,101.46,0.373612,0.0,0.0,0.0,0.0,0.0,0.0,86.2622,105.343,0.390515,84.3226,109.226,0.304573,64.9197,112.779,0.362463,45.2052,108.903,0.66562,86.907,101.465,0.316909,65.8972,104.378,0.295558,45.5267,102.756,0.54242,116.991,113.429,0.546442,0.0,0.0,0.0,115.384,108.584,0.714611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2635,101.778,0.570014,39.6899,113.113,0.660859,39.6905,112.139,0.620111,42.9482,107.287,0.333577,3,lying
Training_1219_1131_lying_3_keypoints.json.png,115.687,113.431,0.480336,109.54,106.955,0.62032,110.205,111.162,0.620576,114.074,118.288,0.0947335,0.0,0.0,0.0,108.576,100.499,0.442674,0.0,0.0,0.0,0.0,0.0,0.0,85.9417,105.667,0.39168,84.3214,109.542,0.314299,63.9514,112.779,0.40236,45.1928,109.226,0.667333,86.5938,102.103,0.316785,64.2793,104.049,0.314544,45.5133,102.754,0.646033,117.308,111.492,0.590047,0.0,0.0,0.0,115.057,107.27,0.843237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9454,101.781,0.666419,39.3774,113.114,0.624833,39.3737,112.137,0.5819,42.9461,108.258,0.343559,3,lying
Training_1219_1132_lying_3_keypoints.json.png,116.341,110.84,0.598076,109.538,104.701,0.68964,109.858,109.875,0.65266,116.02,118.288,0.172071,122.481,114.716,0.24942,109.55,99.5119,0.536822,115.043,102.447,0.0529213,121.515,108.262,0.374815,84.6528,105.671,0.387051,83.3557,109.875,0.308504,63.6285,112.465,0.4029,45.1851,109.546,0.622242,85.6212,101.782,0.307581,77.5331,104.375,0.057316,0.0,0.0,0.0,117.307,109.537,0.724952,118.279,110.18,0.114101,114.393,104.709,0.813977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7043,113.423,0.545522,39.7009,112.452,0.52669,42.9231,107.938,0.448298,3,lying
Training_1219_1133_lying_3_keypoints.json.png,115.051,109.864,0.422783,107.617,103.408,0.390418,107.939,106.633,0.433368,112.773,118.283,0.235583,119.57,118.283,0.0745992,109.219,100.169,0.239331,0.0,0.0,0.0,0.0,0.0,0.0,86.5813,105.028,0.178969,84.6468,107.606,0.173403,65.5666,112.135,0.157687,45.1901,108.573,0.393248,86.2677,102.113,0.125548,79.4758,104.05,0.0524473,45.8447,106.633,0.127676,115.381,107.606,0.593547,0.0,0.0,0.0,113.1,102.771,0.760376,0.0,0.0,0.0,39.0519,113.112,0.0699915,0.0,0.0,0.0,0.0,0.0,0.0,40.0098,113.752,0.455875,40.0099,112.776,0.431928,42.615,107.284,0.328359,3,lying
Training_1219_1134_lying_3_keypoints.json.png,115.032,107.942,0.743664,107.597,102.122,0.758971,108.573,107.283,0.696047,111.161,118.287,0.468972,117.313,118.282,0.11935,107.295,97.2605,0.607203,0.0,0.0,0.0,0.0,0.0,0.0,83.9975,105.019,0.548451,83.9962,109.22,0.455021,64.9244,112.469,0.493592,44.5527,108.261,0.616459,83.9997,101.137,0.466393,64.6016,102.445,0.556911,46.491,102.105,0.374279,115.365,106.957,0.847738,0.0,0.0,0.0,112.463,102.11,0.872911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2617,100.176,0.441613,40.0094,114.403,0.685274,39.7055,112.788,0.661363,42.5933,106.96,0.453031,3,lying
Training_1219_1135_lying_3_keypoints.json.png,113.754,107.29,0.600467,107.289,101.784,0.701036,107.597,106.961,0.712931,109.54,118.286,0.5688,117.309,118.287,0.277754,107.608,96.285,0.55713,0.0,0.0,0.0,0.0,0.0,0.0,84.0012,104.374,0.471778,84.0013,108.576,0.418652,64.2782,112.778,0.518416,44.5449,108.254,0.625929,84.327,99.5288,0.39191,63.6275,102.433,0.557368,42.6166,97.5859,0.33053,115.045,106.635,0.702782,0.0,0.0,0.0,112.134,101.792,0.749864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6687,97.5899,0.46594,39.6938,114.079,0.66086,39.7008,112.778,0.6483,42.29,106.954,0.424999,3,lying
Training_1219_1136_lying_3_keypoints.json.png,112.792,106.639,0.825139,105.989,101.135,0.653531,105.666,106.953,0.663944,107.929,118.286,0.610632,115.053,118.285,0.296655,107.287,95.3176,0.499378,111.168,100.497,0.109265,114.073,107.286,0.141965,82.707,104.695,0.443722,82.7081,108.899,0.401875,62.9821,112.77,0.4703,43.2647,108.252,0.617287,83.6749,99.5288,0.355522,63.628,102.121,0.545318,44.2289,100.168,0.3086,112.797,104.708,0.892245,115.361,105.032,0.147516,110.184,99.859,0.88446,0.0,0.0,0.0,42.6058,102.101,0.060262,42.6029,101.79,0.0696241,41.6387,98.8729,0.389564,39.055,114.073,0.592541,39.0464,112.776,0.577208,41.6431,107.284,0.418838,3,lying
Training_1219_1137_lying_3_keypoints.json.png,112.77,106.964,0.79011,105.349,101.143,0.642211,105.665,106.964,0.68173,108.256,118.287,0.464259,115.364,118.283,0.240213,106.318,95.6391,0.467286,0.0,0.0,0.0,0.0,0.0,0.0,81.7329,105.024,0.510596,81.4189,109.546,0.466761,62.9784,112.772,0.531744,42.9361,108.578,0.673617,81.7375,100.819,0.418284,63.3051,102.429,0.693052,44.2265,101.465,0.370769,112.774,105.02,0.870969,0.0,0.0,0.0,109.549,100.178,0.810345,0.0,0.0,0.0,42.2893,102.11,0.0631761,42.6085,102.109,0.0846443,41.3208,99.8459,0.451971,39.0536,114.724,0.620393,38.412,113.107,0.595399,40.6752,107.291,0.493263,3,lying
Training_1219_1138_lying_3_keypoints.json.png,112.454,106.962,0.824011,105.01,101.777,0.683911,105.029,107.284,0.728475,107.622,118.285,0.663474,115.051,118.284,0.437901,105.354,95.3155,0.529419,0.0,0.0,0.0,0.0,0.0,0.0,81.7353,105.028,0.510644,81.4176,109.548,0.446451,62.6574,112.789,0.48706,42.9402,108.258,0.449727,81.7353,100.816,0.402621,63.9514,102.768,0.512632,42.6118,100.817,0.29277,112.454,105.013,0.901977,113.423,105.022,0.0962403,108.581,99.8591,0.799951,0.0,0.0,0.0,37.7743,113.747,0.191502,0.0,0.0,0.0,40.3479,99.8527,0.294538,38.731,114.724,0.454722,38.7264,113.425,0.418491,40.3573,107.284,0.355695,3,lying
Training_1219_1139_lying_3_keypoints.json.png,111.17,107.281,0.808628,104.052,101.458,0.671527,104.378,107.614,0.704944,107.618,118.283,0.608173,115.362,118.284,0.407195,104.705,94.6732,0.473667,0.0,0.0,0.0,0.0,0.0,0.0,81.4092,105.023,0.496394,81.0942,109.549,0.446919,62.0168,112.774,0.489165,42.9321,107.619,0.636489,81.4166,100.175,0.360625,64.2773,102.756,0.502004,44.8679,98.2331,0.297479,110.842,105.02,0.858356,113.101,105.668,0.225939,107.607,100.165,0.855375,0.0,0.0,0.0,42.6053,101.136,0.0636753,0.0,0.0,0.0,40.9963,97.9047,0.287011,39.3709,114.726,0.62796,38.7316,113.107,0.58721,40.3549,106.316,0.482404,3,lying
Training_1219_1140_lying_3_keypoints.json.png,110.52,106.955,0.830766,103.082,100.815,0.705539,103.086,107.6,0.686817,107.622,118.283,0.706487,115.048,118.283,0.445979,104.685,94.3442,0.548828,108.58,106.952,0.275825,115.047,112.787,0.415578,81.0937,105.033,0.570857,81.0872,109.864,0.480432,61.6935,112.796,0.496315,42.9261,107.609,0.659564,81.0946,100.822,0.456593,64.9258,103.083,0.506073,45.8478,99.5228,0.315298,110.201,105.01,0.934838,112.455,105.024,0.192307,107.277,99.8613,0.812204,0.0,0.0,0.0,41.6436,99.847,0.0909545,0.0,0.0,0.0,42.2835,97.5884,0.336423,38.7325,114.71,0.631039,38.4077,112.794,0.602573,40.3547,105.989,0.517364,3,lying
Training_1219_1141_lying_3_keypoints.json.png,110.196,105.672,0.801791,102.444,99.8546,0.742861,102.751,107.273,0.710347,107.928,116.027,0.60625,0.0,0.0,0.0,104.365,92.7367,0.471122,0.0,0.0,0.0,0.0,0.0,0.0,80.4407,105.013,0.459821,79.8022,109.541,0.415765,62.9767,113.106,0.464789,44.2285,109.218,0.236338,81.4183,99.8545,0.350277,64.2767,103.402,0.285179,42.2912,96.9327,0.225977,110.188,104.373,0.908095,0.0,0.0,0.0,106.958,99.1912,0.805625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7295,114.076,0.155639,38.7344,112.451,0.168511,40.3594,106.313,0.246014,3,lying
Training_1219_1142_lying_3_keypoints.json.png,109.883,104.051,0.82176,102.116,99.1941,0.740941,102.421,106.631,0.695414,107.931,115.354,0.697133,115.359,118.286,0.597633,102.756,91.7637,0.525405,0.0,0.0,0.0,0.0,0.0,0.0,79.7999,104.701,0.445761,80.1209,108.58,0.399216,63.3039,114.72,0.298321,0.0,0.0,0.0,80.7697,99.8567,0.328799,65.2424,102.114,0.162068,42.9339,96.2906,0.104827,109.552,102.105,0.872776,111.484,102.107,0.178106,105.35,97.2537,0.850874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,lying
Training_1219_1143_lying_3_keypoints.json.png,109.873,102.093,0.822256,102.112,96.9443,0.786941,102.103,104.044,0.651568,105.663,114.076,0.651154,112.451,118.285,0.45309,102.45,91.4354,0.700428,106.962,102.428,0.581607,111.494,110.188,0.523174,81.0908,104.696,0.485197,81.4136,108.254,0.439254,63.3054,114.393,0.490936,43.2525,108.577,0.330008,81.4168,99.8508,0.369122,64.5984,103.728,0.341126,42.9325,100.176,0.231403,109.54,99.8542,0.851646,110.835,99.8586,0.172379,105.027,95.3256,0.83413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3488,100.173,0.253738,38.7277,114.721,0.186113,0.0,0.0,0.0,40.3388,106.965,0.302793,3,lying
Training_1219_1144_lying_3_keypoints.json.png,108.897,101.78,0.778239,101.781,95.6495,0.718026,101.458,102.11,0.622384,101.136,115.372,0.770328,107.605,118.287,0.16968,102.427,90.7893,0.624968,105.356,102.102,0.602304,110.183,108.574,0.779235,80.766,104.368,0.520015,81.4114,107.614,0.488389,62.9856,113.43,0.547335,42.9312,108.899,0.603001,80.4471,99.5297,0.416466,62.3359,104.367,0.478806,43.257,100.817,0.249942,107.941,99.8324,0.88879,109.885,99.8387,0.175177,104.706,94.6861,0.861528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6665,99.8448,0.33816,38.7244,115.047,0.520283,38.4056,113.755,0.50039,40.3451,107.29,0.501176,3,lying
Training_1219_1145_lying_3_keypoints.json.png,107.94,102.112,0.852232,101.785,96.9264,0.759292,101.459,103.086,0.643419,99.8425,115.046,0.85309,105.348,118.287,0.315057,102.438,91.4312,0.655246,106.312,101.464,0.465965,109.883,107.624,0.768545,80.1176,103.724,0.544969,81.089,107.6,0.509034,62.9772,112.791,0.657318,42.6188,107.938,0.684717,79.7986,99.5207,0.474994,62.9792,104.373,0.571877,45.5246,100.814,0.332114,107.621,99.8618,0.903623,109.88,100.166,0.300585,104.712,95.3209,0.845127,0.0,0.0,0.0,41.6385,101.461,0.1712,41.958,101.461,0.183263,41.9599,98.8784,0.37393,39.3776,115.031,0.677504,38.7309,113.11,0.62754,40.3405,106.642,0.565623,3,lying
Training_1219_1146_lying_3_keypoints.json.png,107.94,102.445,0.761751,101.79,96.6151,0.775222,100.165,103.078,0.670097,99.8624,114.075,0.739318,105.02,118.285,0.444133,102.754,90.7934,0.672863,105.664,99.8477,0.373152,110.19,108.253,0.706331,78.8317,102.438,0.60282,79.1576,106.952,0.518464,62.9836,112.782,0.730101,42.9437,109.223,0.706924,78.8236,98.5574,0.521658,61.0377,102.758,0.701807,43.5858,102.117,0.698194,107.934,101.46,0.826603,0.0,0.0,0.0,105.343,95.9638,0.800347,0.0,0.0,0.0,45.1936,105.347,0.0614874,0.0,0.0,0.0,41.6441,100.491,0.643797,39.3768,115.029,0.717938,39.3706,113.116,0.659272,40.3572,107.615,0.449928,3,lying
Training_1219_1147_lying_3_keypoints.json.png,107.936,103.722,0.757649,100.491,96.9322,0.736156,99.8353,102.444,0.656585,100.492,113.428,0.683145,105.018,118.286,0.358028,101.782,90.7894,0.513134,105.993,102.754,0.236583,109.881,108.576,0.582448,76.5713,100.819,0.599604,76.8929,105.016,0.527563,62.3331,112.47,0.705882,42.9277,108.906,0.722847,76.2464,97.2496,0.596527,61.0349,103.078,0.722828,43.2535,104.052,0.690327,108.253,102.1,0.862855,0.0,0.0,0.0,105.662,96.6141,0.819747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3219,102.433,0.674786,39.6931,114.715,0.737988,38.7259,112.793,0.684654,40.0333,106.965,0.433642,3,lying
Training_1219_1148_lying_3_keypoints.json.png,107.6,104.68,0.795014,100.17,96.9418,0.74587,99.2012,103.726,0.663278,101.788,115.046,0.605171,104.694,118.288,0.157919,101.777,90.7928,0.551591,105.343,99.8523,0.24645,109.882,108.58,0.617877,75.9158,99.8391,0.607579,76.248,103.726,0.526153,61.0423,112.78,0.719485,42.9408,109.539,0.71283,75.2679,95.9614,0.549382,61.0332,103.082,0.713562,43.2536,105.009,0.72217,107.602,102.444,0.865954,0.0,0.0,0.0,105.346,97.2635,0.83378,0.0,0.0,0.0,38.4101,113.106,0.0765065,0.0,0.0,0.0,40.9953,103.724,0.638111,38.7312,114.725,0.75999,38.0876,113.11,0.708909,40.0241,107.276,0.456827,3,lying
Training_1219_1149_crawling_5_keypoints.json.png,107.272,104.365,0.666634,99.8379,96.6067,0.690265,97.594,102.117,0.643694,100.49,112.79,0.627149,104.372,118.287,0.276908,101.789,91.1138,0.477226,104.373,100.821,0.110773,107.598,107.275,0.265045,74.6261,98.877,0.615904,75.5944,102.433,0.557216,60.7078,113.108,0.761397,42.9234,108.576,0.720411,73.9861,94.9942,0.594875,61.054,102.45,0.732488,42.9446,104.369,0.725127,107.277,102.428,0.859026,0.0,0.0,0.0,105.01,97.2692,0.824596,0.0,0.0,0.0,40.3606,110.528,0.0659254,40.3389,110.528,0.0659925,41.3123,102.434,0.688298,39.0574,114.398,0.743845,38.4098,112.787,0.691324,40.0233,106.951,0.450311,5,crawling
Training_1219_1150_crawling_5_keypoints.json.png,106.31,104.686,0.685028,99.5091,96.2887,0.542666,98.5536,101.786,0.515697,99.8579,112.137,0.42217,105.013,118.287,0.299951,99.8547,90.1471,0.306607,0.0,0.0,0.0,0.0,0.0,0.0,74.2995,98.2295,0.620296,74.629,102.103,0.552581,60.7143,112.469,0.749012,42.6165,107.621,0.777267,73.6616,94.6674,0.56665,61.0356,104.377,0.692736,42.9455,103.087,0.696794,107.268,102.444,0.843872,0.0,0.0,0.0,104.71,97.2736,0.83596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6744,102.097,0.718407,39.0488,113.435,0.713973,38.0877,112.458,0.685565,40.0159,105.664,0.472859,5,crawling
Training_1219_1151_crawling_5_keypoints.json.png,105.674,103.089,0.710569,98.5573,95.315,0.628319,97.5797,101.143,0.567073,99.8435,112.126,0.576094,104.376,118.286,0.417697,99.5251,89.5058,0.449311,0.0,0.0,0.0,0.0,0.0,0.0,73.6497,97.5839,0.680235,73.9835,101.136,0.597925,60.7288,112.787,0.799222,42.9364,107.935,0.767842,72.6807,94.6623,0.608823,61.0373,103.728,0.735157,43.5774,103.082,0.69,106.637,102.103,0.794894,107.598,102.45,0.0719218,104.694,97.2485,0.873396,0.0,0.0,0.0,45.852,105.028,0.0553729,45.8497,105.006,0.0638386,40.9945,102.097,0.707848,39.3795,113.749,0.729544,38.4121,112.463,0.686209,40.0343,105.669,0.427091,5,crawling
Training_1219_1152_crawling_5_keypoints.json.png,104.705,102.122,0.792808,97.2727,94.6845,0.652417,97.2512,100.494,0.58549,99.5311,110.525,0.587514,104.37,118.285,0.486248,97.908,89.4906,0.444074,0.0,0.0,0.0,0.0,0.0,0.0,73.0037,96.9341,0.611155,73.6557,99.8595,0.560996,60.7043,112.792,0.773617,42.9491,107.93,0.727214,71.7091,93.7011,0.585381,61.0473,102.434,0.763142,43.2659,103.4,0.708668,105.346,100.496,0.80766,0.0,0.0,0.0,103.729,96.2852,0.807178,0.0,0.0,0.0,41.9529,110.216,0.0700698,0.0,0.0,0.0,41.0007,102.1,0.710098,39.7019,113.118,0.750375,39.3698,112.453,0.693916,40.3394,105.989,0.384142,5,crawling
Training_1219_1153_crawling_5_keypoints.json.png,104.706,101.145,0.777746,95.6438,94.3523,0.679485,95.3248,100.501,0.599571,99.1883,112.452,0.590819,104.054,118.281,0.465154,96.6162,86.9159,0.410221,0.0,0.0,0.0,0.0,0.0,0.0,71.3839,95.322,0.596586,71.3887,99.5187,0.53359,60.7128,112.782,0.818214,42.9481,107.598,0.75836,70.7455,91.7653,0.510761,61.0351,102.424,0.709806,43.5794,102.764,0.702103,105.016,99.5182,0.8787,106.949,99.8438,0.0699013,102.448,94.6729,0.897241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3224,101.777,0.670102,40.3376,113.1,0.796151,39.7059,112.127,0.71609,40.0341,105.028,0.480818,5,crawling
Training_1219_1154_crawling_5_keypoints.json.png,102.12,100.177,0.761474,94.6619,93.056,0.687171,94.0246,99.8396,0.646616,94.028,111.492,0.692018,98.8785,118.283,0.602813,95.315,85.944,0.436992,0.0,0.0,0.0,0.0,0.0,0.0,69.4554,94.9937,0.580784,69.7713,99.5194,0.504894,60.71,112.787,0.795235,42.9484,107.605,0.762251,68.8059,91.4351,0.5343,61.0466,101.785,0.643012,43.2616,102.753,0.659987,102.761,98.8816,0.796246,0.0,0.0,0.0,101.775,94.3352,0.831218,0.0,0.0,0.0,45.5153,104.7,0.0501593,45.5169,104.68,0.0558824,40.9997,101.46,0.661111,40.035,113.106,0.78502,39.703,112.137,0.715519,40.0347,105.025,0.429198,5,crawling
